FlightId,AirRouteId,DepartureTime,ArrivalTime,IsDeleted
1298,812,2023-10-07 08:03:56,2023-10-07 11:03:56,0
1299,349,2023-08-19 17:26:29,2023-08-19 18:26:29,0
1300,615,2023-11-11 23:15:25,2023-11-12 04:15:25,0
1301,701,2023-12-08 08:55:24,2023-12-08 12:55:24,0
1302,380,2023-07-14 21:47:53,2023-07-14 23:47:53,0
1303,718,2023-09-30 23:08:04,2023-10-01 03:08:04,0
1304,924,2023-08-30 07:41:15,2023-08-30 08:41:15,0
1305,27,2023-11-17 21:05:14,2023-11-18 01:05:14,0
1306,115,2023-11-16 07:47:11,2023-11-16 10:47:11,0
1307,829,2023-11-26 06:50:40,2023-11-26 08:50:40,0
1308,630,2023-07-09 21:18:07,2023-07-10 00:18:07,0
1309,642,2023-10-15 06:09:36,2023-10-15 10:09:36,0
1310,202,2023-10-09 21:15:55,2023-10-10 02:15:55,0
1311,872,2023-07-21 22:26:32,2023-07-22 03:26:32,0
1312,383,2023-10-19 22:42:20,2023-10-20 03:42:20,0
1313,301,2023-09-25 11:23:03,2023-09-25 14:23:03,0
1314,260,2023-08-20 16:36:46,2023-08-20 19:36:46,0
1315,68,2023-08-17 02:05:06,2023-08-17 04:05:06,0
1316,59,2023-07-12 06:59:12,2023-07-12 11:59:12,0
1317,425,2023-07-07 13:36:43,2023-07-07 14:36:43,0
1318,496,2023-10-11 08:15:31,2023-10-11 10:15:31,0
1319,558,2023-12-01 12:17:33,2023-12-01 14:17:33,0
1320,578,2023-06-23 16:43:26,2023-06-23 17:43:26,0
1321,780,2023-08-29 21:29:47,2023-08-30 02:29:47,0
1322,114,2023-07-22 08:05:34,2023-07-22 13:05:34,0
1323,418,2023-11-06 12:37:17,2023-11-06 13:37:17,0
1324,854,2023-07-05 06:52:13,2023-07-05 10:52:13,0
1325,958,2023-12-19 09:51:52,2023-12-19 12:51:52,0
1326,977,2023-07-08 15:19:30,2023-07-08 16:19:30,0
1327,419,2023-07-07 11:07:20,2023-07-07 13:07:20,0
1328,525,2023-10-17 12:45:26,2023-10-17 17:45:26,0
1329,978,2023-06-17 12:27:27,2023-06-17 17:27:27,0
1330,100,2023-11-27 03:28:25,2023-11-27 08:28:25,0
1331,27,2023-12-15 07:40:16,2023-12-15 11:40:16,0
1332,509,2023-07-28 01:06:58,2023-07-28 03:06:58,0
1333,558,2023-10-19 04:18:49,2023-10-19 07:18:49,0
1334,688,2023-06-28 08:45:40,2023-06-28 13:45:40,0
1335,328,2023-09-23 22:56:10,2023-09-23 23:56:10,0
1336,849,2023-12-14 05:47:47,2023-12-14 08:47:47,0
1337,991,2023-07-21 12:15:30,2023-07-21 13:15:30,0
1338,805,2023-08-05 01:41:46,2023-08-05 04:41:46,0
1339,780,2023-09-24 16:19:06,2023-09-24 17:19:06,0
1340,277,2023-11-14 03:12:22,2023-11-14 06:12:22,0
1341,29,2023-09-04 13:40:56,2023-09-04 15:40:56,0
1342,924,2023-07-21 23:59:53,2023-07-22 02:59:53,0
1343,840,2023-10-14 19:13:48,2023-10-15 00:13:48,0
1344,350,2023-12-11 04:20:17,2023-12-11 07:20:17,0
1345,471,2023-09-07 21:31:58,2023-09-08 02:31:58,0
1346,339,2023-11-02 08:52:03,2023-11-02 13:52:03,0
1347,430,2023-09-28 05:14:18,2023-09-28 10:14:18,0
1348,310,2023-11-14 00:48:49,2023-11-14 03:48:49,0
1349,937,2023-10-08 21:18:54,2023-10-09 01:18:54,0
1350,144,2023-10-18 10:48:56,2023-10-18 13:48:56,0
1351,831,2023-08-23 09:01:29,2023-08-23 14:01:29,0
1352,830,2023-07-30 19:14:47,2023-07-30 20:14:47,0
1353,935,2023-08-18 22:29:14,2023-08-18 23:29:14,0
1354,445,2023-08-24 04:12:18,2023-08-24 07:12:18,0
1355,171,2023-12-05 07:07:15,2023-12-05 08:07:15,0
1356,210,2023-07-10 19:24:43,2023-07-11 00:24:43,0
1357,633,2023-09-28 21:59:25,2023-09-29 01:59:25,0
1358,39,2023-09-21 02:07:59,2023-09-21 03:07:59,0
1359,340,2023-09-30 10:08:08,2023-09-30 15:08:08,0
1360,275,2023-12-09 03:30:52,2023-12-09 08:30:52,0
1361,882,2023-09-29 18:03:15,2023-09-29 23:03:15,0
1362,59,2023-10-28 16:06:31,2023-10-28 19:06:31,0
1363,217,2023-11-30 18:39:35,2023-11-30 23:39:35,0
1364,230,2023-11-05 20:54:03,2023-11-05 22:54:03,0
1365,899,2023-07-02 18:05:28,2023-07-02 19:05:28,0
1366,909,2023-09-28 19:55:33,2023-09-28 20:55:33,0
1367,950,2023-08-30 20:51:09,2023-08-30 23:51:09,0
1368,285,2023-12-10 22:27:07,2023-12-11 00:27:07,0
1369,708,2023-12-22 04:38:51,2023-12-22 08:38:51,0
1370,4,2023-08-02 16:32:38,2023-08-02 20:32:38,0
1371,14,2023-06-19 00:22:20,2023-06-19 03:22:20,0
1372,438,2023-08-29 23:33:30,2023-08-30 04:33:30,0
1373,179,2023-07-22 02:42:27,2023-07-22 03:42:27,0
1374,600,2023-07-10 15:36:33,2023-07-10 20:36:33,0
1375,509,2023-09-22 05:27:18,2023-09-22 06:27:18,0
1376,349,2023-06-23 21:48:25,2023-06-23 23:48:25,0
1377,526,2023-07-08 18:18:24,2023-07-08 23:18:24,0
1378,930,2023-06-18 01:50:03,2023-06-18 06:50:03,0
1379,310,2023-10-15 07:49:31,2023-10-15 09:49:31,0
1380,149,2023-06-15 15:34:48,2023-06-15 17:34:48,0
1381,76,2023-07-05 19:35:45,2023-07-06 00:35:45,0
1382,510,2023-11-23 08:50:46,2023-11-23 13:50:46,0
1383,273,2023-07-10 14:19:55,2023-07-10 16:19:55,0
1384,771,2023-08-23 03:19:33,2023-08-23 04:19:33,0
1385,587,2023-09-23 07:26:20,2023-09-23 11:26:20,0
1386,608,2023-07-25 07:32:57,2023-07-25 09:32:57,0
1387,807,2023-11-12 22:46:37,2023-11-12 23:46:37,0
1388,550,2023-11-17 10:07:12,2023-11-17 11:07:12,0
1389,764,2023-10-10 21:04:57,2023-10-11 01:04:57,0
1390,126,2023-09-20 18:37:46,2023-09-20 23:37:46,0
1391,737,2023-12-27 09:31:00,2023-12-27 13:31:00,0
1392,372,2023-11-30 11:01:32,2023-11-30 14:01:32,0
1393,795,2023-12-20 23:39:00,2023-12-21 00:39:00,0
1394,589,2023-07-31 06:22:29,2023-07-31 09:22:29,0
1395,228,2023-12-16 08:01:08,2023-12-16 10:01:08,0
1396,534,2023-11-22 10:41:54,2023-11-22 12:41:54,0
1397,252,2023-10-04 07:52:34,2023-10-04 10:52:34,0
1398,469,2023-09-18 10:14:22,2023-09-18 14:14:22,0
1399,227,2023-08-11 18:21:51,2023-08-11 22:21:51,0
1400,354,2023-06-28 06:02:24,2023-06-28 10:02:24,0
1401,425,2023-10-07 21:48:58,2023-10-07 23:48:58,0
1402,747,2023-12-18 17:31:17,2023-12-18 20:31:17,0
1403,280,2023-08-09 04:23:13,2023-08-09 07:23:13,0
1404,698,2023-11-13 18:59:04,2023-11-13 23:59:04,0
1405,541,2023-07-22 23:42:00,2023-07-23 00:42:00,0
1406,242,2023-10-23 14:08:32,2023-10-23 18:08:32,0
1407,341,2023-07-23 18:54:53,2023-07-23 20:54:53,0
1408,597,2023-06-19 01:15:15,2023-06-19 02:15:15,0
1409,89,2023-08-22 04:46:54,2023-08-22 09:46:54,0
1410,136,2023-12-12 09:01:32,2023-12-12 11:01:32,0
1411,859,2023-10-01 08:30:19,2023-10-01 12:30:19,0
1412,86,2023-11-08 21:45:59,2023-11-09 02:45:59,0
1413,347,2023-06-26 11:24:47,2023-06-26 12:24:47,0
1414,701,2023-09-06 21:12:36,2023-09-07 01:12:36,0
1415,299,2023-10-12 08:52:44,2023-10-12 13:52:44,0
1416,563,2023-12-16 13:10:48,2023-12-16 16:10:48,0
1417,31,2023-09-20 03:42:32,2023-09-20 07:42:32,0
1418,885,2023-12-23 06:46:29,2023-12-23 09:46:29,0
1419,429,2023-11-29 08:10:29,2023-11-29 10:10:29,0
1420,179,2023-11-29 18:20:28,2023-11-29 21:20:28,0
1421,135,2023-08-12 16:33:25,2023-08-12 18:33:25,0
1422,716,2023-12-11 22:30:31,2023-12-12 00:30:31,0
1423,259,2023-06-20 22:37:20,2023-06-20 23:37:20,0
1424,435,2023-09-19 23:02:09,2023-09-20 01:02:09,0
1425,464,2023-09-10 20:12:05,2023-09-10 22:12:05,0
1426,431,2023-07-30 14:01:45,2023-07-30 15:01:45,0
1427,555,2023-08-31 06:15:04,2023-08-31 09:15:04,0
1428,544,2023-07-13 16:10:44,2023-07-13 19:10:44,0
1429,397,2023-07-12 14:01:45,2023-07-12 16:01:45,0
1430,989,2023-11-09 21:43:14,2023-11-10 01:43:14,0
1431,345,2023-11-22 17:17:32,2023-11-22 19:17:32,0
1432,373,2023-12-28 15:05:56,2023-12-28 17:05:56,0
1433,460,2023-06-26 09:59:37,2023-06-26 13:59:37,0
1434,566,2023-10-28 12:19:20,2023-10-28 15:19:20,0
1435,389,2023-06-22 15:38:02,2023-06-22 17:38:02,0
1436,369,2023-12-21 06:20:35,2023-12-21 09:20:35,0
1437,719,2023-09-06 16:10:51,2023-09-06 21:10:51,0
1438,444,2023-06-24 16:38:22,2023-06-24 21:38:22,0
1439,789,2023-09-07 04:40:25,2023-09-07 07:40:25,0
1440,503,2023-10-18 17:43:01,2023-10-18 22:43:01,0
1441,658,2023-08-13 12:43:09,2023-08-13 17:43:09,0
1442,974,2023-10-17 19:07:54,2023-10-17 21:07:54,0
1443,932,2023-11-07 11:35:45,2023-11-07 12:35:45,0
1444,292,2023-11-30 15:22:19,2023-11-30 18:22:19,0
1445,587,2023-12-14 17:34:16,2023-12-14 22:34:16,0
1446,945,2023-09-28 06:29:42,2023-09-28 08:29:42,0
1447,532,2023-06-19 03:01:31,2023-06-19 05:01:31,0
1448,284,2023-07-05 07:10:42,2023-07-05 12:10:42,0
1449,683,2023-11-16 09:54:37,2023-11-16 11:54:37,0
1450,757,2023-08-04 13:20:22,2023-08-04 18:20:22,0
1451,976,2023-10-14 12:05:10,2023-10-14 14:05:10,0
1452,60,2023-06-15 08:26:24,2023-06-15 09:26:24,0
1453,338,2023-09-25 01:34:40,2023-09-25 04:34:40,0
1454,673,2023-06-20 10:45:15,2023-06-20 15:45:15,0
1455,348,2023-08-20 02:51:20,2023-08-20 05:51:20,0
1456,213,2023-08-23 09:07:16,2023-08-23 11:07:16,0
1457,427,2023-08-11 12:59:15,2023-08-11 16:59:15,0
1458,889,2023-07-09 19:18:46,2023-07-09 21:18:46,0
1459,396,2023-09-16 10:45:30,2023-09-16 15:45:30,0
1460,594,2023-10-27 23:43:50,2023-10-28 00:43:50,0
1461,306,2023-11-05 19:09:04,2023-11-05 21:09:04,0
1462,356,2023-09-06 10:41:33,2023-09-06 13:41:33,0
1463,552,2023-06-19 06:56:17,2023-06-19 10:56:17,0
1464,350,2023-10-07 11:59:46,2023-10-07 14:59:46,0
1465,161,2023-12-01 14:46:19,2023-12-01 17:46:19,0
1466,57,2023-07-27 04:17:53,2023-07-27 05:17:53,0
1467,273,2023-07-27 21:56:38,2023-07-28 00:56:38,0
1468,796,2023-09-22 17:51:30,2023-09-22 21:51:30,0
1469,622,2023-08-22 10:17:50,2023-08-22 11:17:50,0
1470,617,2023-06-24 08:45:24,2023-06-24 12:45:24,0
1471,773,2023-12-09 12:03:38,2023-12-09 16:03:38,0
1472,457,2023-07-08 09:52:15,2023-07-08 11:52:15,0
1473,663,2023-09-05 04:25:02,2023-09-05 07:25:02,0
1474,237,2023-09-02 00:00:56,2023-09-02 02:00:56,0
1475,924,2023-09-29 02:19:30,2023-09-29 07:19:30,0
1476,150,2023-09-21 04:10:09,2023-09-21 07:10:09,0
1477,910,2023-06-15 11:36:04,2023-06-15 12:36:04,0
1478,746,2023-09-10 17:16:29,2023-09-10 18:16:29,0
1479,83,2023-09-19 21:25:56,2023-09-20 00:25:56,0
1480,196,2023-12-14 01:33:45,2023-12-14 02:33:45,0
1481,939,2023-10-10 11:49:19,2023-10-10 15:49:19,0
1482,130,2023-08-25 06:11:51,2023-08-25 07:11:51,0
1483,218,2023-10-09 12:23:29,2023-10-09 13:23:29,0
1484,828,2023-09-19 13:05:50,2023-09-19 18:05:50,0
1485,878,2023-09-03 05:32:10,2023-09-03 06:32:10,0
1486,751,2023-11-18 04:35:51,2023-11-18 08:35:51,0
1487,747,2023-10-22 05:51:58,2023-10-22 06:51:58,0
1488,313,2023-09-20 14:07:08,2023-09-20 15:07:08,0
1489,829,2023-09-09 16:57:04,2023-09-09 20:57:04,0
1490,237,2023-06-17 18:15:47,2023-06-17 20:15:47,0
1491,768,2023-08-18 15:19:24,2023-08-18 18:19:24,0
1492,610,2023-10-19 14:52:18,2023-10-19 18:52:18,0
1493,380,2023-09-01 17:17:54,2023-09-01 22:17:54,0
1494,33,2023-11-21 02:10:24,2023-11-21 07:10:24,0
1495,461,2023-06-25 09:21:00,2023-06-25 12:21:00,0
1496,668,2023-08-01 03:53:25,2023-08-01 08:53:25,0
1497,280,2023-11-24 04:30:05,2023-11-24 05:30:05,0
1498,501,2023-09-06 11:44:10,2023-09-06 16:44:10,0
1499,273,2023-08-25 12:51:23,2023-08-25 15:51:23,0
1500,479,2023-06-25 23:32:23,2023-06-26 04:32:23,0
1501,351,2023-11-16 23:49:31,2023-11-17 01:49:31,0
1502,735,2023-12-02 19:34:58,2023-12-02 22:34:58,0
1503,473,2023-08-04 15:17:12,2023-08-04 17:17:12,0
1504,816,2023-06-14 04:24:13,2023-06-14 07:24:13,0
1505,667,2023-07-11 18:07:56,2023-07-11 22:07:56,0
1506,27,2023-07-18 04:34:57,2023-07-18 09:34:57,0
1507,131,2023-07-17 11:25:12,2023-07-17 13:25:12,0
1508,801,2023-10-10 14:48:31,2023-10-10 15:48:31,0
1509,579,2023-11-02 13:56:25,2023-11-02 14:56:25,0
1510,758,2023-08-24 23:15:49,2023-08-25 03:15:49,0
1511,889,2023-08-26 10:45:07,2023-08-26 11:45:07,0
1512,898,2023-07-16 00:04:24,2023-07-16 03:04:24,0
1513,167,2023-06-26 23:37:21,2023-06-27 04:37:21,0
1514,304,2023-12-24 15:05:56,2023-12-24 19:05:56,0
1515,241,2023-07-31 17:54:51,2023-07-31 18:54:51,0
1516,162,2023-09-02 07:56:26,2023-09-02 09:56:26,0
1517,70,2023-10-04 04:39:09,2023-10-04 07:39:09,0
1518,76,2023-12-06 05:27:57,2023-12-06 07:27:57,0
1519,982,2023-08-12 11:37:24,2023-08-12 14:37:24,0
1520,54,2023-11-20 23:44:09,2023-11-21 01:44:09,0
1521,145,2023-12-02 20:33:57,2023-12-02 23:33:57,0
1522,190,2023-12-09 21:44:04,2023-12-10 01:44:04,0
1523,643,2023-10-08 16:24:56,2023-10-08 17:24:56,0
1524,435,2023-07-28 23:01:12,2023-07-29 03:01:12,0
1525,282,2023-09-14 16:23:00,2023-09-14 17:23:00,0
1526,411,2023-08-11 17:34:32,2023-08-11 18:34:32,0
1527,538,2023-09-12 21:13:20,2023-09-13 02:13:20,0
1528,88,2023-10-01 19:48:10,2023-10-01 23:48:10,0
1529,740,2023-09-22 18:03:01,2023-09-22 21:03:01,0
1530,407,2023-10-08 16:56:57,2023-10-08 17:56:57,0
1531,376,2023-10-18 18:59:31,2023-10-18 19:59:31,0
1532,208,2023-06-25 15:33:27,2023-06-25 20:33:27,0
1533,783,2023-12-21 06:08:31,2023-12-21 10:08:31,0
1534,38,2023-08-13 20:19:02,2023-08-14 01:19:02,0
1535,106,2023-10-11 11:44:23,2023-10-11 13:44:23,0
1536,119,2023-10-17 00:46:28,2023-10-17 01:46:28,0
1537,401,2023-12-07 04:32:25,2023-12-07 07:32:25,0
1538,980,2023-11-01 10:15:40,2023-11-01 12:15:40,0
1539,665,2023-09-12 22:12:22,2023-09-13 03:12:22,0
1540,678,2023-10-09 15:39:32,2023-10-09 18:39:32,0
1541,318,2023-07-01 13:00:04,2023-07-01 14:00:04,0
1542,553,2023-09-23 23:55:51,2023-09-24 03:55:51,0
1543,361,2023-06-20 17:42:05,2023-06-20 20:42:05,0
1544,518,2023-11-23 20:30:20,2023-11-23 21:30:20,0
1545,906,2023-10-11 03:08:24,2023-10-11 05:08:24,0
1546,62,2023-11-09 10:52:31,2023-11-09 12:52:31,0
1547,230,2023-08-15 22:29:05,2023-08-15 23:29:05,0
1548,785,2023-10-03 17:07:57,2023-10-03 22:07:57,0
1549,361,2023-08-06 19:02:41,2023-08-06 22:02:41,0
1550,387,2023-10-06 13:13:32,2023-10-06 16:13:32,0
1551,331,2023-09-30 01:23:54,2023-09-30 03:23:54,0
1552,774,2023-08-01 18:27:13,2023-08-01 22:27:13,0
1553,320,2023-10-12 17:59:36,2023-10-12 19:59:36,0
1554,821,2023-09-02 01:20:19,2023-09-02 03:20:19,0
1555,170,2023-07-10 07:57:12,2023-07-10 10:57:12,0
1556,495,2023-07-04 16:38:37,2023-07-04 18:38:37,0
1557,592,2023-11-30 10:29:06,2023-11-30 15:29:06,0
1558,505,2023-06-17 07:31:16,2023-06-17 10:31:16,0
1559,681,2023-06-27 21:00:47,2023-06-28 00:00:47,0
1560,41,2023-09-12 21:42:29,2023-09-13 02:42:29,0
1561,953,2023-09-19 01:17:04,2023-09-19 05:17:04,0
1562,537,2023-08-14 06:18:45,2023-08-14 11:18:45,0
1563,834,2023-12-05 14:06:01,2023-12-05 15:06:01,0
1564,495,2023-11-01 17:32:42,2023-11-01 22:32:42,0
1565,302,2023-06-23 08:01:12,2023-06-23 12:01:12,0
1566,154,2023-07-01 06:19:44,2023-07-01 08:19:44,0
1567,34,2023-08-25 18:00:15,2023-08-25 21:00:15,0
1568,707,2023-08-24 19:19:53,2023-08-24 23:19:53,0
1569,881,2023-12-22 08:59:42,2023-12-22 11:59:42,0
1570,742,2023-06-26 07:07:15,2023-06-26 08:07:15,0
1571,15,2023-09-20 16:34:17,2023-09-20 21:34:17,0
1572,160,2023-12-20 11:15:57,2023-12-20 15:15:57,0
1573,723,2023-08-21 21:58:39,2023-08-22 01:58:39,0
1574,74,2023-11-01 22:24:50,2023-11-02 01:24:50,0
1575,859,2023-06-19 16:25:23,2023-06-19 21:25:23,0
1576,622,2023-10-15 21:09:29,2023-10-16 02:09:29,0
1577,765,2023-07-01 11:07:27,2023-07-01 15:07:27,0
1578,825,2023-09-24 18:37:14,2023-09-24 20:37:14,0
1579,428,2023-09-08 23:54:48,2023-09-09 04:54:48,0
1580,658,2023-12-13 03:02:11,2023-12-13 06:02:11,0
1581,442,2023-09-15 13:59:28,2023-09-15 18:59:28,0
1582,242,2023-07-17 23:20:32,2023-07-18 01:20:32,0
1583,893,2023-06-17 15:45:27,2023-06-17 16:45:27,0
1584,117,2023-08-22 04:32:04,2023-08-22 07:32:04,0
1585,453,2023-07-21 09:55:52,2023-07-21 12:55:52,0
1586,239,2023-11-30 00:40:49,2023-11-30 05:40:49,0
1587,398,2023-06-21 17:42:17,2023-06-21 19:42:17,0
1588,19,2023-10-16 21:09:30,2023-10-16 23:09:30,0
1589,85,2023-07-29 23:28:26,2023-07-30 02:28:26,0
1590,89,2023-12-26 10:29:03,2023-12-26 15:29:03,0
1591,641,2023-09-23 16:23:12,2023-09-23 19:23:12,0
1592,59,2023-10-26 08:05:40,2023-10-26 13:05:40,0
1593,580,2023-10-28 18:29:55,2023-10-28 23:29:55,0
1594,634,2023-09-11 15:10:16,2023-09-11 19:10:16,0
1595,647,2023-07-21 05:04:33,2023-07-21 10:04:33,0
1596,619,2023-08-22 04:53:23,2023-08-22 06:53:23,0
1597,932,2023-07-17 10:42:46,2023-07-17 11:42:46,0
1598,518,2023-09-15 05:15:12,2023-09-15 09:15:12,0
1599,142,2023-08-13 08:23:27,2023-08-13 13:23:27,0
1600,275,2023-07-15 03:31:09,2023-07-15 08:31:09,0
1601,233,2023-09-13 18:06:16,2023-09-13 23:06:16,0
1602,241,2023-11-17 00:37:52,2023-11-17 02:37:52,0
1603,614,2023-07-26 13:57:17,2023-07-26 18:57:17,0
1604,745,2023-10-31 22:48:08,2023-10-31 23:48:08,0
1605,254,2023-10-03 04:42:43,2023-10-03 08:42:43,0
1606,632,2023-10-20 18:12:43,2023-10-20 22:12:43,0
1607,84,2023-08-15 08:04:38,2023-08-15 10:04:38,0
1608,407,2023-06-18 03:05:42,2023-06-18 05:05:42,0
1609,874,2023-12-30 08:20:19,2023-12-30 12:20:19,0
1610,213,2023-07-04 04:12:49,2023-07-04 07:12:49,0
1611,369,2023-09-27 06:08:20,2023-09-27 07:08:20,0
1612,704,2023-11-28 15:42:04,2023-11-28 16:42:04,0
1613,727,2023-10-14 03:52:25,2023-10-14 07:52:25,0
1614,854,2023-10-04 06:38:54,2023-10-04 07:38:54,0
1615,139,2023-09-27 05:48:00,2023-09-27 08:48:00,0
1616,583,2023-11-03 19:08:37,2023-11-03 20:08:37,0
1617,502,2023-10-04 21:17:15,2023-10-05 01:17:15,0
1618,989,2023-08-25 06:06:22,2023-08-25 09:06:22,0
1619,242,2023-08-15 06:48:34,2023-08-15 11:48:34,0
1620,28,2023-12-22 18:54:43,2023-12-22 19:54:43,0
1621,846,2023-10-24 11:23:43,2023-10-24 16:23:43,0
1622,210,2023-09-23 11:34:59,2023-09-23 12:34:59,0
1623,775,2023-12-01 01:09:38,2023-12-01 05:09:38,0
1624,463,2023-10-29 00:54:55,2023-10-29 04:54:55,0
1625,74,2023-11-16 06:51:52,2023-11-16 10:51:52,0
1626,520,2023-10-03 08:52:18,2023-10-03 13:52:18,0
1627,288,2023-10-14 10:57:39,2023-10-14 13:57:39,0
1628,965,2023-10-01 21:43:04,2023-10-01 23:43:04,0
1629,704,2023-09-20 20:54:47,2023-09-20 23:54:47,0
1630,417,2023-06-30 10:50:25,2023-06-30 14:50:25,0
1631,19,2023-08-11 06:06:49,2023-08-11 11:06:49,0
1632,178,2023-10-13 11:50:14,2023-10-13 15:50:14,0
1633,601,2023-07-15 13:23:04,2023-07-15 17:23:04,0
1634,371,2023-12-25 13:23:15,2023-12-25 17:23:15,0
1635,340,2023-11-09 07:55:01,2023-11-09 10:55:01,0
1636,871,2023-09-12 01:59:43,2023-09-12 02:59:43,0
1637,868,2023-11-03 14:47:46,2023-11-03 18:47:46,0
1638,523,2023-07-25 18:38:22,2023-07-25 23:38:22,0
1639,923,2023-10-07 06:18:34,2023-10-07 09:18:34,0
1640,828,2023-11-09 14:18:45,2023-11-09 16:18:45,0
1641,177,2023-06-21 10:29:52,2023-06-21 13:29:52,0
1642,788,2023-10-08 02:47:59,2023-10-08 05:47:59,0
1643,353,2023-11-04 06:38:15,2023-11-04 10:38:15,0
1644,99,2023-12-05 07:39:00,2023-12-05 11:39:00,0
1645,496,2023-11-03 06:34:26,2023-11-03 11:34:26,0
1646,312,2023-09-27 03:53:21,2023-09-27 04:53:21,0
1647,972,2023-07-19 20:29:08,2023-07-19 21:29:08,0
1648,576,2023-11-12 17:51:20,2023-11-12 21:51:20,0
1649,984,2023-12-08 15:35:09,2023-12-08 17:35:09,0
1650,830,2023-12-07 10:54:40,2023-12-07 13:54:40,0
1651,270,2023-06-29 17:49:22,2023-06-29 20:49:22,0
1652,491,2023-09-17 12:00:47,2023-09-17 15:00:47,0
1653,987,2023-09-17 06:23:46,2023-09-17 08:23:46,0
1654,945,2023-08-12 15:46:03,2023-08-12 20:46:03,0
1655,962,2023-08-23 01:02:51,2023-08-23 05:02:51,0
1656,692,2023-11-21 18:08:14,2023-11-21 23:08:14,0
1657,968,2023-07-19 07:43:50,2023-07-19 10:43:50,0
1658,96,2023-08-23 11:29:31,2023-08-23 15:29:31,0
1659,292,2023-08-21 03:37:22,2023-08-21 05:37:22,0
1660,505,2023-07-07 13:06:47,2023-07-07 18:06:47,0
1661,605,2023-08-19 03:44:08,2023-08-19 06:44:08,0
1662,113,2023-12-30 14:19:27,2023-12-30 18:19:27,0
1663,522,2023-09-08 10:45:31,2023-09-08 12:45:31,0
1664,651,2023-08-31 04:21:12,2023-08-31 09:21:12,0
1665,900,2023-06-25 09:15:27,2023-06-25 11:15:27,0
1666,995,2023-12-02 02:21:06,2023-12-02 03:21:06,0
1667,642,2023-10-24 17:39:25,2023-10-24 18:39:25,0
1668,90,2023-11-17 02:30:05,2023-11-17 05:30:05,0
1669,730,2023-11-24 06:02:34,2023-11-24 07:02:34,0
1670,493,2023-08-11 20:28:52,2023-08-11 23:28:52,0
1671,376,2023-11-23 23:10:31,2023-11-24 02:10:31,0
1672,632,2023-06-28 09:55:20,2023-06-28 11:55:20,0
1673,644,2023-08-30 10:06:32,2023-08-30 15:06:32,0
1674,325,2023-07-25 14:48:26,2023-07-25 18:48:26,0
1675,677,2023-09-30 19:59:17,2023-09-30 21:59:17,0
1676,391,2023-10-05 03:01:24,2023-10-05 08:01:24,0
1677,21,2023-09-14 14:57:12,2023-09-14 19:57:12,0
1678,979,2023-06-22 04:03:50,2023-06-22 08:03:50,0
1679,397,2023-09-24 19:42:12,2023-09-25 00:42:12,0
1680,417,2023-10-13 01:34:24,2023-10-13 02:34:24,0
1681,950,2023-12-06 09:53:26,2023-12-06 14:53:26,0
1682,676,2023-10-14 07:04:51,2023-10-14 08:04:51,0
1683,388,2023-06-29 11:40:19,2023-06-29 16:40:19,0
1684,719,2023-06-25 18:40:04,2023-06-25 19:40:04,0
1685,309,2023-09-13 10:42:56,2023-09-13 12:42:56,0
1686,435,2023-11-02 18:54:23,2023-11-02 20:54:23,0
1687,602,2023-10-23 00:11:36,2023-10-23 03:11:36,0
1688,657,2023-11-26 13:03:49,2023-11-26 17:03:49,0
1689,236,2023-09-11 20:21:35,2023-09-12 00:21:35,0
1690,830,2023-11-27 18:27:11,2023-11-27 19:27:11,0
1691,593,2023-10-20 17:43:52,2023-10-20 19:43:52,0
1692,632,2023-10-20 15:34:15,2023-10-20 16:34:15,0
1693,898,2023-08-11 20:14:58,2023-08-12 01:14:58,0
1694,961,2023-08-24 23:17:20,2023-08-25 02:17:20,0
1695,373,2023-08-27 18:26:52,2023-08-27 23:26:52,0
1696,272,2023-08-28 00:35:21,2023-08-28 01:35:21,0
1697,882,2023-10-15 16:17:29,2023-10-15 17:17:29,0
1698,755,2023-12-28 01:03:41,2023-12-28 05:03:41,0
1699,377,2023-12-10 15:14:59,2023-12-10 19:14:59,0
1700,123,2023-06-22 21:27:11,2023-06-22 22:27:11,0
1701,328,2023-12-13 18:07:42,2023-12-13 22:07:42,0
1702,250,2023-08-25 05:33:37,2023-08-25 08:33:37,0
1703,704,2023-12-28 03:32:04,2023-12-28 07:32:04,0
1704,759,2023-09-20 15:07:46,2023-09-20 19:07:46,0
1705,884,2023-10-06 01:27:14,2023-10-06 03:27:14,0
1706,498,2023-08-18 21:14:45,2023-08-19 02:14:45,0
1707,8,2023-10-29 18:51:46,2023-10-29 23:51:46,0
1708,629,2023-08-25 18:02:57,2023-08-25 19:02:57,0
1709,410,2023-09-12 04:38:02,2023-09-12 05:38:02,0
1710,858,2023-07-26 18:16:42,2023-07-26 22:16:42,0
1711,23,2023-07-12 00:37:49,2023-07-12 01:37:49,0
1712,493,2023-06-24 15:39:44,2023-06-24 19:39:44,0
1713,497,2023-10-21 09:24:42,2023-10-21 10:24:42,0
1714,338,2023-06-28 15:01:22,2023-06-28 20:01:22,0
1715,851,2023-12-21 16:00:50,2023-12-21 20:00:50,0
1716,983,2023-08-21 21:20:27,2023-08-22 01:20:27,0
1717,372,2023-12-30 14:30:30,2023-12-30 16:30:30,0
1718,981,2023-09-24 20:49:59,2023-09-24 23:49:59,0
1719,903,2023-12-13 17:00:01,2023-12-13 18:00:01,0
1720,546,2023-10-23 13:57:20,2023-10-23 14:57:20,0
